Unnamed: 0,name,process,Al,Cu,Mn,N,Ni,Ti,S,Fe,Zr,P,Si,V,Mo,Co,C,Nb,B,Cr,ultimate_tensile,yield,ductility
98,AISI 4023 Steel," normalized at 925°C (1700°F), machined to 25 mm (1 in.) rounds, pseudocarburized at 925°C (1700°F) and oil quenched, 150°C (300°F) temper",0.0,0.0,0.8,0.0,0.0,0.0,0.04,98.4,0.0,0.035,0.25,0.0,0.25,0.0,0.225,0.0,0.0,0.0,827,585,20
99,AISI 4130 Steel," water quenched 855°C (1570°F), 540°C (1000°F) temper, 13 mm (0.5 in.) round",0.0,0.0,0.5,0.0,0.0,0.0,0.04,97.745,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.30500000000000005,0.0,0.0,0.9500000000000001,1040,979,18
100,AISI 4140H Steel," heat treated, tempered 315°C (600°F), 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.22,0.0,0.035,0.22499999999999998,0.0,0.22499999999999998,0.0,0.405,0.0,0.0,0.975,1725,1572,11
101,AISI 4140 Steel," normalized at 870°C (1600°F), reheated to 845°C (1550°F), oil quenched, 595°C (1100°F) temper, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.245,0.0,0.035,0.25,0.0,0.2,0.0,0.405,0.0,0.0,0.9500000000000001,1020,910,19
102,AISI 4140H Steel," oil quenched, tempered 315°C (600°F), 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.22,0.0,0.035,0.22499999999999998,0.0,0.22499999999999998,0.0,0.405,0.0,0.0,0.975,1585,1345,11
103,AISI 4150H Steel," oil quenched 830°C (1525°F), 650°C (1200°F) temper, 13 mm (0.5 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.145,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.975,1020,945,17
104,AISI 4140 Steel," oil quenched, 13 mm (0.5 in.) round (845°C (1550°F) quench, 650°C (1200°F) temper)",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.27,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.405,0.0,0.0,0.9500000000000001,938,889,19
105,AISI 4118 Steel," mock carburized at 925°C (1700°F) for 8 hours, reheated to 830°C (1525°F), oil quenched, 150°C (300°F) temper, 230°C (450°F) temper, 14 mm (0.55 in.) round",0.0,0.0,0.8,0.0,0.0,0.0,0.04,98.055,0.0,0.035,0.25,0.0,0.11499999999999999,0.0,0.20500000000000002,0.0,0.0,0.5,951,617,17
106,AISI 4150 Steel," oil quenched 830°C (1525°F), 650°C (1200°F) temper, 100 mm (4 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.17,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.9500000000000001,855,625,21
107,AISI 4118 Steel," direct quenched from pot, carburized, 230°C (450°F) temper",0.0,0.0,0.8,0.0,0.0,0.0,0.04,98.055,0.0,0.035,0.25,0.0,0.11499999999999999,0.0,0.20500000000000002,0.0,0.0,0.5,1220,896,13
108,AISI 4140H Steel," oil quenched 845°C (1550°F), 650°C (1200°F) temper, 13 mm (0.5 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.22,0.0,0.035,0.22499999999999998,0.0,0.22499999999999998,0.0,0.405,0.0,0.0,0.975,938,889,19
109,AISI 4150 Steel," oil quenched 830°C (1525°F), 595°C (1100°F) temper, 100 mm (4 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.17,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.9500000000000001,910,675,20
110,AISI 4130 Steel," water quenched 855°C (1570°F), 480°C (900°F) temper, 13 mm (0.5 in.) round",0.0,0.0,0.5,0.0,0.0,0.0,0.04,97.745,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.30500000000000005,0.0,0.0,0.9500000000000001,1145,1110,16
111,AISI 4140H Steel," heat treated, tempered 205°C (400°F), 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.22,0.0,0.035,0.22499999999999998,0.0,0.22499999999999998,0.0,0.405,0.0,0.0,0.975,1020,675,17
112,AISI 4140H Steel," oil quenched, 650°C (1200°F) temper, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.22,0.0,0.035,0.22499999999999998,0.0,0.22499999999999998,0.0,0.405,0.0,0.0,0.975,931,793,22
113,AISI 4027 Steel," water quenched 865°C (1590°F), 595°C (1100°F) temper, 14 mm (0.55 in.) round",0.0,0.0,0.8,0.0,0.0,0.0,0.04,98.35,0.0,0.035,0.25,0.0,0.25,0.0,0.275,0.0,0.0,0.0,896,800,20
114,AISI 4130H Steel," water quenched 855°C (1570°F), 540°C (1000°F) temper, 13 mm (0.5 in.) round",0.0,0.0,0.5,0.0,0.0,0.0,0.04,97.7,0.0,0.035,0.25,0.0,0.2,0.0,0.30000000000000004,0.0,0.0,0.975,1040,979,18
115,AISI 4150H Steel," annealed at 830°C (1525°F), furnace cooled 11°C (20°F)/hour, air cooled, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.145,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.975,731,380,20
116,AISI 4130 Steel," water quenched 855°C (1570°F), 540°C (1000°F) temper, 25 mm (1 in.) round",0.0,0.0,0.5,0.0,0.0,0.0,0.04,97.745,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.30500000000000005,0.0,0.0,0.9500000000000001,993,896,18
117,AISI 4118H Steel," single quenched, 150°C (300°F) temper, 1.2 mm case depth",0.0,0.0,0.8,0.0,0.0,0.0,0.04,98.085,0.0,0.035,0.22499999999999998,0.0,0.11499999999999999,0.0,0.2,0.0,0.0,0.5,869,440,21
118,AISI 4023 Steel," normalized at 925°C (1700°F), machined to 25 mm (1 in.) rounds, pseudocarburized at 925°C (1700°F), box cooled to RT, reheated to 775°C (1430°F) and oil quenched, 150°C (300°F) temper",0.0,0.0,0.8,0.0,0.0,0.0,0.04,98.4,0.0,0.035,0.25,0.0,0.25,0.0,0.225,0.0,0.0,0.0,724,415,19
119,AISI 4027 Steel," annealed, 25 mm (1 in.) round",0.0,0.0,0.8,0.0,0.0,0.0,0.04,98.35,0.0,0.035,0.25,0.0,0.25,0.0,0.275,0.0,0.0,0.0,515,325,30
120,AISI 4140 Steel," annealed at 815°C (1500°F) furnace cooled 11°C (20°F)/hour to 665°C (1230°F), air cooled, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.27,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.405,0.0,0.0,0.9500000000000001,655,415,25
121,AISI 4023 Steel," normalized at 925°C (1700°F), machined to 13.7 mm (0.540 in.) rounds, pseudocarburized at 925°C (1700°F), box cooled to RT, reheated to 855°C (1570°F) and oil quenched, 150°C (300°F) temper",0.0,0.0,0.8,0.0,0.0,0.0,0.04,98.4,0.0,0.035,0.25,0.0,0.25,0.0,0.225,0.0,0.0,0.0,986,724,16
122,AISI 4130 Steel, annealed at 865°C (1590°F),0.0,0.0,0.5,0.0,0.0,0.0,0.04,97.745,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.30500000000000005,0.0,0.0,0.9500000000000001,560,360,28
123,AISI 4150 Steel, normalized 870°C (1600°F),0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.17,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.9500000000000001,1160,740,11
124,AISI 4150 Steel," oil quenched 830°C (1525°F), 650°C (1200°F) temper, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.17,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.9500000000000001,972,883,18
125,AISI 4140H Steel," normalized at 870°C (1600°F), air cooled, 50 mm (2 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.22,0.0,0.035,0.22499999999999998,0.0,0.22499999999999998,0.0,0.405,0.0,0.0,0.975,972,635,16
126,AISI 4140H Steel," heat treated, 650°C (1200°F) temper, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.22,0.0,0.035,0.22499999999999998,0.0,0.22499999999999998,0.0,0.405,0.0,0.0,0.975,896,786,21
127,AISI 4140H Steel," oil quenched, tempered 425°C (800°F), 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.22,0.0,0.035,0.22499999999999998,0.0,0.22499999999999998,0.0,0.405,0.0,0.0,0.975,1380,1170,15
128,AISI 4140H Steel," heat treated, tempered 370°C (700°F), 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.22,0.0,0.035,0.22499999999999998,0.0,0.22499999999999998,0.0,0.405,0.0,0.0,0.975,1595,1460,12
129,AISI 4118H Steel," mock carburized at 925°C (1700°F) for 8 hours, reheated to 830°C (1525°F), oil quenched, 150°C (300°F) temper, 230°C (450°F) temper, 100 mm (4 in.) round",0.0,0.0,0.8,0.0,0.0,0.0,0.04,98.085,0.0,0.035,0.22499999999999998,0.0,0.11499999999999999,0.0,0.2,0.0,0.0,0.5,617,296,28
130,AISI 4130 Steel," water quenched 855°C (1570°F), 595°C (1100°F) temper, 100 mm (4 in.) round",0.0,0.0,0.5,0.0,0.0,0.0,0.04,97.745,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.30500000000000005,0.0,0.0,0.9500000000000001,703,540,24
131,AISI 4118H Steel," normalized at 910°C (1670°F), air cooled, 14 mm (0.55 in.) round",0.0,0.0,0.8,0.0,0.0,0.0,0.04,98.085,0.0,0.035,0.22499999999999998,0.0,0.11499999999999999,0.0,0.2,0.0,0.0,0.5,586,393,31
132,AISI 4118H Steel," double quench, 230°C (450°F) temper, 1.2 mm case depth",0.0,0.0,0.8,0.0,0.0,0.0,0.04,98.085,0.0,0.035,0.22499999999999998,0.0,0.11499999999999999,0.0,0.2,0.0,0.0,0.5,827,435,22
133,AISI 4118H Steel," single quench, 230°C (450°F) temper, 1.2 mm case depth",0.0,0.0,0.8,0.0,0.0,0.0,0.04,98.085,0.0,0.035,0.22499999999999998,0.0,0.11499999999999999,0.0,0.2,0.0,0.0,0.5,951,620,18
134,AISI 4130 Steel," water quenched 855°C (1570°F), 480°C (900°F) temper, 50 mm (2 in.) round",0.0,0.0,0.5,0.0,0.0,0.0,0.04,97.745,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.30500000000000005,0.0,0.0,0.9500000000000001,917,758,19
135,AISI 4150H Steel," oil quenched 830°C (1525°F), 595°C (1100°F) temper, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.145,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.975,1145,1034,15
136,AISI 4118H Steel," direct quench, 150°C (300°F) temper, 1.6 mm case depth",0.0,0.0,0.8,0.0,0.0,0.0,0.04,98.085,0.0,0.035,0.22499999999999998,0.0,0.11499999999999999,0.0,0.2,0.0,0.0,0.5,1225,903,9
137,AISI 4140H Steel," normalized at 870°C (1600°F), air cooled, 13 mm (0.5 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.22,0.0,0.035,0.22499999999999998,0.0,0.22499999999999998,0.0,0.405,0.0,0.0,0.975,1020,675,17
138,AISI 4419 Steel," mock carburized, 230°C (450°F) temper, 14 mm (0.55 in.) round",0.0,0.0,0.55,0.0,0.0,0.0,0.04,98.395,0.0,0.035,0.25,0.0,0.525,0.0,0.20500000000000002,0.0,0.0,0.0,710,425,24
139,AISI 4150H Steel," oil quenched 830°C (1525°F), 540°C (1000°F) temper, 50 mm (2 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.145,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.975,1165,1040,15
140,AISI 4130H Steel," water quenched 855°C (1570°F), 540°C (1000°F) temper, 100 mm (4 in.) round",0.0,0.0,0.5,0.0,0.0,0.0,0.04,97.7,0.0,0.035,0.25,0.0,0.2,0.0,0.30000000000000004,0.0,0.0,0.975,800,635,21
141,AISI 4027 Steel," water quenched 865°C (1590°F), 540°C (1000°F) temper, 50 mm (2 in.) round",0.0,0.0,0.8,0.0,0.0,0.0,0.04,98.35,0.0,0.035,0.25,0.0,0.25,0.0,0.275,0.0,0.0,0.0,765,585,23
142,AISI 4118 Steel," mock carburized at 925°C (1700°F) for 8 hours, reheated to 830°C (1525°F), oil quenched, 150°C (300°F) temper, 150°C (300°F) temper, 50 mm (2 in.) round",0.0,0.0,0.8,0.0,0.0,0.0,0.04,98.055,0.0,0.035,0.25,0.0,0.11499999999999999,0.0,0.20500000000000002,0.0,0.0,0.5,669,317,26
143,AISI 4150 Steel," heat treated, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.17,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.9500000000000001,731,380,20
144,AISI 4150H Steel," oil quenched 830°C (1525°F), 650°C (1200°F) temper, 100 mm (4 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.145,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.975,855,625,21
145,AISI 4419 Steel," mock carburized, 150°C (300°F) temper, 50 mm (2 in.) round",0.0,0.0,0.55,0.0,0.0,0.0,0.04,98.395,0.0,0.035,0.25,0.0,0.525,0.0,0.20500000000000002,0.0,0.0,0.0,660,415,25
146,AISI 4150H Steel, normalized 870°C (1600°F),0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.145,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.975,1160,740,11
147,AISI 4419 Steel," normalized at 955°C (1750°F), 100 mm (4 in.) round",0.0,0.0,0.55,0.0,0.0,0.0,0.04,98.395,0.0,0.035,0.25,0.0,0.525,0.0,0.20500000000000002,0.0,0.0,0.0,505,330,30
148,AISI 4419H Steel," normalized at 955°C (1750°F), 100 mm (4 in.) round",0.0,0.0,0.55,0.0,0.0,0.0,0.04,98.4,0.0,0.035,0.25,0.0,0.525,0.0,0.2,0.0,0.0,0.0,505,330,30
149,AISI 4130 Steel," water quenched 855°C (1570°F), 540°C (1000°F) temper, 100 mm (4 in.) round",0.0,0.0,0.5,0.0,0.0,0.0,0.04,97.745,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.30500000000000005,0.0,0.0,0.9500000000000001,800,635,21
150,AISI 4130 Steel," water quenched 855°C (1570°F), 595°C (1100°F) temper, 25 mm (1 in.) round",0.0,0.0,0.5,0.0,0.0,0.0,0.04,97.745,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.30500000000000005,0.0,0.0,0.9500000000000001,883,779,21
151,AISI 4118H Steel," normalized at 910°C (1670°F), air cooled, 100 mm (4 in.) round",0.0,0.0,0.8,0.0,0.0,0.0,0.04,98.085,0.0,0.035,0.22499999999999998,0.0,0.11499999999999999,0.0,0.2,0.0,0.0,0.5,521,341,34
152,AISI 4150 Steel," normalized at 870°C (1600°F), air cooled, 100 mm (4 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.17,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.9500000000000001,1005,635,19
153,AISI 4130H Steel," water quenched 855°C (1570°F), 480°C (900°F) temper, 13 mm (0.5 in.) round",0.0,0.0,0.5,0.0,0.0,0.0,0.04,97.7,0.0,0.035,0.25,0.0,0.2,0.0,0.30000000000000004,0.0,0.0,0.975,1145,1110,16
154,AISI 4130H Steel, annealed at 865°C (1590°F),0.0,0.0,0.5,0.0,0.0,0.0,0.04,97.7,0.0,0.035,0.25,0.0,0.2,0.0,0.30000000000000004,0.0,0.0,0.975,560,360,28
155,AISI 4130H Steel," water quenched 855°C (1570°F), 595°C (1100°F) temper, 25 mm (1 in.) round",0.0,0.0,0.5,0.0,0.0,0.0,0.04,97.7,0.0,0.035,0.25,0.0,0.2,0.0,0.30000000000000004,0.0,0.0,0.975,883,779,21
156,AISI 4150H Steel," oil quenched 830°C (1525°F), 650°C (1200°F) temper, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.145,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.975,972,883,18
157,AISI 4118 Steel," single quenched and tempered, carburized, 230°C (450°F) temper",0.0,0.0,0.8,0.0,0.0,0.0,0.04,98.055,0.0,0.035,0.25,0.0,0.11499999999999999,0.0,0.20500000000000002,0.0,0.0,0.5,951,620,18
158,AISI 4130H Steel," annealed, 25 mm (1 in.) round",0.0,0.0,0.5,0.0,0.0,0.0,0.04,97.7,0.0,0.035,0.25,0.0,0.2,0.0,0.30000000000000004,0.0,0.0,0.975,560,460,21
159,AISI 4027 Steel," normalized, 50 mm (2 in.) round",0.0,0.0,0.8,0.0,0.0,0.0,0.04,98.35,0.0,0.035,0.25,0.0,0.25,0.0,0.275,0.0,0.0,0.0,595,385,27
160,AISI 4419H Steel," mock carburized, 230°C (450°F) temper, 50 mm (2 in.) round",0.0,0.0,0.55,0.0,0.0,0.0,0.04,98.4,0.0,0.035,0.25,0.0,0.525,0.0,0.2,0.0,0.0,0.0,635,400,26
161,AISI 4419 Steel," double quenched, 230°C (450°F) temper",0.0,0.0,0.55,0.0,0.0,0.0,0.04,98.395,0.0,0.035,0.25,0.0,0.525,0.0,0.20500000000000002,0.0,0.0,0.0,679,376,23
162,AISI 4419H Steel," single quenched and tempered, 230°C (450°F)",0.0,0.0,0.55,0.0,0.0,0.0,0.04,98.4,0.0,0.035,0.25,0.0,0.525,0.0,0.2,0.0,0.0,0.0,708,431,24
163,AISI 4150 Steel," oil quenched 830°C (1525°F), 540°C (1000°F) temper, 100 mm (4 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.17,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.9500000000000001,1095,883,15
164,AISI 4419 Steel," mock carburized, 150°C (300°F) temper, 14 mm (0.55 in.) round",0.0,0.0,0.55,0.0,0.0,0.0,0.04,98.395,0.0,0.035,0.25,0.0,0.525,0.0,0.20500000000000002,0.0,0.0,0.0,710,450,24
165,AISI 4320 Steel," double quenched and tempered (carburized 925°C (1700°F) for 8hrs, pot cooled, reheated to 815°C (1500°F), quenched in agitated oil, reheated to 775°C, quenched in agitated oil, 230°C (450°F) temper), 230°C (450°F) temper",0.0,0.0,0.55,0.0,1.825,0.0,0.04,96.38,0.0,0.035,0.22499999999999998,0.0,0.25,0.0,0.195,0.0,0.0,0.5,1005,650,21
166,AISI 4419 Steel," annealed at 915°C (1675°F), 25 mm (1 in.) round",0.0,0.0,0.55,0.0,0.0,0.0,0.04,98.395,0.0,0.035,0.25,0.0,0.525,0.0,0.20500000000000002,0.0,0.0,0.0,450,330,31
167,AISI 4419 Steel," normalized at 955°C (1750°F), 14 mm (0.55 in.) round",0.0,0.0,0.55,0.0,0.0,0.0,0.04,98.395,0.0,0.035,0.25,0.0,0.525,0.0,0.20500000000000002,0.0,0.0,0.0,540,360,33
168,AISI 4150H Steel," oil quenched 830°C (1525°F), 595°C (1100°F) temper, 50 mm (2 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.145,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.975,1035,910,18
169,AISI 4419 Steel," mock carburized, 150°C (300°F) temper, 25 mm (1 in.) round",0.0,0.0,0.55,0.0,0.0,0.0,0.04,98.395,0.0,0.035,0.25,0.0,0.525,0.0,0.20500000000000002,0.0,0.0,0.0,670,435,24
170,AISI 4150H Steel," oil quenched 830°C (1525°F), 540°C (1000°F) temper, 13 mm (0.5 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.145,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.975,1310,1215,13
171,AISI 4419 Steel," single quenched, 150°C (300°F) temper",0.0,0.0,0.55,0.0,0.0,0.0,0.04,98.395,0.0,0.035,0.25,0.0,0.525,0.0,0.20500000000000002,0.0,0.0,0.0,712,450,24
172,AISI 4140H Steel, annealed 25 mm (1 in.) round,0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.22,0.0,0.035,0.22499999999999998,0.0,0.22499999999999998,0.0,0.405,0.0,0.0,0.975,655,485,26
173,AISI 4419H Steel," mock carburized, 230°C (450°F) temper, 25 mm (1 in.) round",0.0,0.0,0.55,0.0,0.0,0.0,0.04,98.4,0.0,0.035,0.25,0.0,0.525,0.0,0.2,0.0,0.0,0.0,650,405,25
174,AISI 4118H Steel," mock carburized at 925°C (1700°F) for 8 hours, reheated to 830°C (1525°F), oil quenched, 150°C (300°F) temper, 25 mm (1 in.) round",0.0,0.0,0.8,0.0,0.0,0.0,0.04,98.085,0.0,0.035,0.22499999999999998,0.0,0.11499999999999999,0.0,0.2,0.0,0.0,0.5,820,445,21
175,AISI 4320 Steel," direct quench from pot (carburized 925°C (1700°F) for 8 hrs., quenched in agitated oil, 230°C (450°F) temper), 1.5 mm case depth",0.0,0.0,0.55,0.0,1.825,0.0,0.04,96.38,0.0,0.035,0.22499999999999998,0.0,0.25,0.0,0.195,0.0,0.0,0.5,1490,1095,12
176,AISI 4118H Steel," direct quench, 230°C (450°F) temper, 1.6 mm case depth",0.0,0.0,0.8,0.0,0.0,0.0,0.04,98.085,0.0,0.035,0.22499999999999998,0.0,0.11499999999999999,0.0,0.2,0.0,0.0,0.5,1220,896,13
177,AISI 4150 Steel," oil quenched 830°C (1525°F), 650°C (1200°F) temper, 50 mm (2 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.17,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.9500000000000001,931,814,20
178,AISI 4419H Steel," mock carburized, 230°C (450°F) temper, 100 mm (4 in.) round",0.0,0.0,0.55,0.0,0.0,0.0,0.04,98.4,0.0,0.035,0.25,0.0,0.525,0.0,0.2,0.0,0.0,0.0,580,330,27
179,AISI 4419H Steel," mock carburized, 150°C (300°F) temper, 100 mm (4 in.) round",0.0,0.0,0.55,0.0,0.0,0.0,0.04,98.4,0.0,0.035,0.25,0.0,0.525,0.0,0.2,0.0,0.0,0.0,595,365,27
180,AISI 4150H Steel," oil quenched 830°C (1525°F), 595°C (1100°F) temper, 13 mm (0.5 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.145,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.975,1170,1076,14
181,AISI 4140H Steel," normalized at 870°C (1600°F), air cooled, 100 mm (4 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.22,0.0,0.035,0.22499999999999998,0.0,0.22499999999999998,0.0,0.405,0.0,0.0,0.975,814,485,22
182,AISI 4320 Steel," normalized 925°C (1700°F) in 32 mm rounds, machined to 13.7 mm rounds, pseudocarburized 925°C (1700°F) for 8 hrs., box cooled to RT, reheated to 830°C (1525°F), oil quenched, 150°C (300°F) temper, tested in 12.8 mm rounds",0.0,0.0,0.55,0.0,1.825,0.0,0.04,96.38,0.0,0.035,0.22499999999999998,0.0,0.25,0.0,0.195,0.0,0.0,0.5,1180,1015,16
183,AISI 4419H Steel," double quenched and tempered, 230°C (450°F)",0.0,0.0,0.55,0.0,0.0,0.0,0.04,98.4,0.0,0.035,0.25,0.0,0.525,0.0,0.2,0.0,0.0,0.0,679,376,23
184,AISI 4419 Steel," normalized at 955°C (1750°F), 25 mm (1 in.) round",0.0,0.0,0.55,0.0,0.0,0.0,0.04,98.395,0.0,0.035,0.25,0.0,0.525,0.0,0.20500000000000002,0.0,0.0,0.0,515,350,32
185,AISI 4118 Steel," mock carburized at 925°C (1700°F) for 8 hours, reheated to 830°C (1525°F), oil quenched, 150°C (300°F) temper, 230°C (450°F) temper, 50 mm (2 in.) round",0.0,0.0,0.8,0.0,0.0,0.0,0.04,98.055,0.0,0.035,0.25,0.0,0.11499999999999999,0.0,0.20500000000000002,0.0,0.0,0.5,645,314,28
186,AISI 4140 Steel," oil quenched, 425°C (800°F) temper, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.27,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.405,0.0,0.0,0.9500000000000001,1380,1170,15
187,AISI 4419H Steel," double quenched and tempered, 150°C (300°F)",0.0,0.0,0.55,0.0,0.0,0.0,0.04,98.4,0.0,0.035,0.25,0.0,0.525,0.0,0.2,0.0,0.0,0.0,734,377,21
188,AISI 4150 Steel," oil quenched 830°C (1525°F), 595°C (1100°F) temper, 50 mm (2 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.17,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.9500000000000001,1035,910,18
189,AISI 4150 Steel," oil quenched 830°C (1525°F), 650°C (1200°F) temper, 13 mm (0.5 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.17,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.9500000000000001,1020,945,17
190,AISI 4150 Steel," normalized at 870°C (1600°F), air cooled, 13 mm (0.5 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.17,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.9500000000000001,1340,896,10
191,AISI 4118H Steel," heat treated, 100 mm (4 in.) round",0.0,0.0,0.8,0.0,0.0,0.0,0.04,98.085,0.0,0.035,0.22499999999999998,0.0,0.11499999999999999,0.0,0.2,0.0,0.0,0.5,641,300,28
192,AISI 4027 Steel," normalized, 14 mm (0.55 in.) round",0.0,0.0,0.8,0.0,0.0,0.0,0.04,98.35,0.0,0.035,0.25,0.0,0.25,0.0,0.275,0.0,0.0,0.0,650,425,25
193,AISI 4150 Steel," oil quenched 830°C (1525°F), 540°C (1000°F) temper, 50 mm (2 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.17,0.0,0.035,0.22499999999999998,0.0,0.2,0.0,0.505,0.0,0.0,0.9500000000000001,1165,1040,15
194,AISI 4419H Steel," mock carburized, 150°C (300°F) temper, 14 mm (0.55 in.) round",0.0,0.0,0.55,0.0,0.0,0.0,0.04,98.4,0.0,0.035,0.25,0.0,0.525,0.0,0.2,0.0,0.0,0.0,710,450,24
195,AISI 4320 Steel," normalized 925°C (1700°F) in 32 mm rounds, machined to 25 mm (1 in.) rounds, pseudocarburized 925°C (1700°F) for 8 hrs., oil quenched, 150°C (300°F) temper, tested in 12.8 mm rounds",0.0,0.0,0.55,0.0,1.825,0.0,0.04,96.38,0.0,0.035,0.22499999999999998,0.0,0.25,0.0,0.195,0.0,0.0,0.5,1150,972,14
196,AISI 4140H Steel," oil quenched, tempered 540°C (1000°F), 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.22,0.0,0.035,0.22499999999999998,0.0,0.22499999999999998,0.0,0.405,0.0,0.0,0.975,1140,965,18
197,AISI 4140H Steel, normalized at 870°C,0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.22,0.0,0.035,0.22499999999999998,0.0,0.22499999999999998,0.0,0.405,0.0,0.0,0.975,1020,655,17
198,AISI 4140H Steel," heat treated, tempered 540°C (1000°F), 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.22,0.0,0.035,0.22499999999999998,0.0,0.22499999999999998,0.0,0.405,0.0,0.0,0.975,1150,1050,17
